Year,Month,Day,Hour,SunlightMin,HourlySkyWeather,HourlyVisibility,HourlyWindDirection,HourlyWindSpeed,SunriseHour,SunriseMin,SunsetHour,SunsetMin
2017,11,24,14,579,CLR,10.0,False,5.0,6,53,16,32
2017,11,24,15,579,CLR,10.0,False,3.0,6,53,16,32
2017,11,24,16,579,CLR,10.0,False,3.0,6,53,16,32
2017,11,24,17,579,CLR,10.0,False,3.0,6,53,16,32
2017,11,24,18,579,CLR,10.0,190,6.0,6,53,16,32
2017,11,24,19,577,CLR,10.0,False,6.0,6,54,16,31
2017,11,24,20,577,CLR,10.0,False,6.0,6,54,16,31
2017,11,24,21,577,CLR,10.0,False,8.0,6,54,16,31
2017,11,24,22,577,CLR,10.0,False,3.0,6,54,16,31
2017,11,24,23,577,CLR,10.0,260,7.0,6,54,16,31
2017,11,25,0,577,CLR,10.0,False,3.0,6,54,16,31
2017,11,25,1,577,CLR,10.0,False,6.0,6,54,16,31
2017,11,25,2,577,CLR,10.0,False,NaN,6,54,16,31
2017,11,25,3,577,CLR,10.0,False,5.0,6,54,16,31
2017,11,25,4,577,CLR,10.0,270,5.0,6,54,16,31
2017,11,25,5,577,CLR,10.0,False,3.0,6,54,16,31
2017,11,25,6,577,CLR,10.0,False,8.0,6,54,16,31
2017,11,25,7,577,CLR,10.0,0,0.0,6,54,16,31
2017,11,25,8,577,CLR,10.0,False,NaN,6,54,16,31
2017,11,25,9,577,CLR,10.0,False,NaN,6,54,16,31
2017,11,25,10,577,CLR,10.0,240,8.0,6,54,16,31
2017,11,25,11,577,CLR,10.0,False,5.0,6,54,16,31
2017,11,25,12,577,CLR,10.0,False,NaN,6,54,16,31
2017,11,25,13,577,CLR,10.0,0,0.0,6,54,16,31
2017,11,25,14,577,CLR,10.0,250,9.0,6,54,16,31
2017,11,25,15,577,CLR,10.0,0,0.0,6,54,16,31
2017,11,25,16,577,CLR,10.0,False,5.0,6,54,16,31
2017,11,25,17,577,OVC,10.0,False,5.0,6,54,16,31
2017,11,25,18,577,CLR,10.0,False,NaN,6,54,16,31
2017,11,25,19,576,CLR,10.0,0,0.0,6,55,16,31
2017,11,25,20,576,BKN,10.0,0,0.0,6,55,16,31
2017,11,25,21,576,FEW,10.0,280,3.0,6,55,16,31
2017,11,25,22,576,BKN,10.0,270,5.0,6,55,16,31
2017,11,25,23,576,FEW,10.0,False,6.0,6,55,16,31
2017,11,26,0,576,OVC,10.0,False,5.0,6,55,16,31
2017,11,26,1,576,FEW,10.0,False,6.0,6,55,16,31
2017,11,26,2,576,BKN,10.0,False,7.0,6,55,16,31
2017,11,26,3,576,CLR,10.0,300,7.0,6,55,16,31
2017,11,26,4,576,BKN,10.0,280,6.0,6,55,16,31
2017,11,26,5,576,CLR,10.0,False,3.0,6,55,16,31
2017,11,26,6,576,FEW,10.0,False,5.0,6,55,16,31
2017,11,26,7,576,SCT,10.0,280,7.0,6,55,16,31
2017,11,26,8,576,BKN,10.0,False,7.0,6,55,16,31
2017,11,26,9,576,SCT,10.0,310,17.0,6,55,16,31
2017,11,26,10,576,FEW,10.0,False,7.0,6,55,16,31
2017,11,26,11,576,CLR,10.0,False,13.0,6,55,16,31
2017,11,26,12,576,CLR,10.0,False,NaN,6,55,16,31
2017,11,26,13,576,CLR,10.0,300,7.0,6,55,16,31
2017,11,26,14,576,CLR,10.0,300,8.0,6,55,16,31
2017,11,26,15,576,CLR,10.0,False,7.0,6,55,16,31
2017,11,26,16,576,CLR,10.0,280,7.0,6,55,16,31
2017,11,26,17,576,CLR,10.0,False,3.0,6,55,16,31
2017,11,26,18,576,CLR,10.0,False,5.0,6,55,16,31
2017,11,26,19,574,CLR,10.0,280,3.0,6,56,16,30
2017,11,26,20,574,CLR,10.0,280,7.0,6,56,16,30
2017,11,26,21,574,CLR,10.0,False,9.0,6,56,16,30
2017,11,26,22,574,CLR,10.0,False,3.0,6,56,16,30
2017,11,26,23,574,CLR,10.0,False,7.0,6,56,16,30
2017,11,27,0,574,CLR,10.0,False,6.0,6,56,16,30
2017,11,27,1,574,CLR,10.0,270,5.0,6,56,16,30
2017,11,27,2,574,CLR,10.0,270,8.0,6,56,16,30
2017,11,27,3,574,CLR,10.0,260,8.0,6,56,16,30
2017,11,27,4,574,CLR,10.0,270,5.0,6,56,16,30
2017,11,27,5,574,CLR,10.0,False,9.0,6,56,16,30
2017,11,27,6,574,CLR,10.0,False,6.0,6,56,16,30
2017,11,27,7,574,CLR,10.0,0,0.0,6,56,16,30
2017,11,27,8,574,CLR,10.0,False,6.0,6,56,16,30
2017,11,27,9,574,CLR,9.0,290,6.0,6,56,16,30
2017,11,27,10,574,CLR,10.0,False,9.0,6,56,16,30
2017,11,27,11,574,CLR,10.0,310,11.0,6,56,16,30
2017,11,27,12,574,CLR,10.0,310,15.0,6,56,16,30
2017,11,27,13,574,CLR,10.0,False,6.0,6,56,16,30
2017,11,27,14,574,CLR,10.0,300,9.0,6,56,16,30
2017,11,27,15,574,CLR,10.0,False,7.0,6,56,16,30
2017,11,27,16,574,CLR,10.0,False,9.0,6,56,16,30
2017,11,27,17,574,CLR,10.0,False,5.0,6,56,16,30
2017,11,27,18,574,CLR,10.0,False,3.0,6,56,16,30
2017,11,27,19,573,CLR,10.0,False,6.0,6,57,16,30
2017,11,27,20,573,CLR,10.0,False,3.0,6,57,16,30
2017,11,27,21,573,CLR,10.0,False,6.0,6,57,16,30
2017,11,27,22,573,CLR,10.0,False,6.0,6,57,16,30
2017,11,27,23,573,CLR,10.0,False,3.0,6,57,16,30
2017,11,28,0,573,CLR,10.0,False,5.0,6,57,16,30
2017,11,28,1,573,CLR,10.0,0,0.0,6,57,16,30
2017,11,28,2,573,CLR,10.0,40,3.0,6,57,16,30
2017,11,28,3,573,CLR,10.0,False,6.0,6,57,16,30
2017,11,28,4,573,CLR,10.0,False,5.0,6,57,16,30
2017,11,28,5,573,CLR,10.0,False,3.0,6,57,16,30
2017,11,28,6,573,CLR,10.0,False,3.0,6,57,16,30
2017,11,28,7,573,CLR,10.0,False,5.0,6,57,16,30
2017,11,28,8,573,CLR,10.0,False,7.0,6,57,16,30
2017,11,28,9,573,CLR,10.0,False,5.0,6,57,16,30
2017,11,28,10,573,CLR,10.0,False,6.0,6,57,16,30
2017,11,28,11,573,CLR,10.0,False,5.0,6,57,16,30
2017,11,28,12,573,CLR,10.0,False,9.0,6,57,16,30
2017,11,28,13,573,CLR,10.0,False,NaN,6,57,16,30
2017,11,28,14,573,BKN,10.0,False,NaN,6,57,16,30
2017,11,28,15,573,SCT,10.0,0,0.0,6,57,16,30
2017,11,28,16,573,BKN,10.0,False,NaN,6,57,16,30
2017,11,28,17,573,CLR,10.0,False,3.0,6,57,16,30
2017,11,28,18,573,CLR,10.0,False,5.0,6,57,16,30
2017,11,28,19,572,CLR,10.0,False,6.0,6,58,16,30
2017,11,28,20,572,CLR,10.0,False,NaN,6,58,16,30
2017,11,28,21,572,CLR,10.0,False,NaN,6,58,16,30
2017,11,28,22,572,CLR,10.0,False,9.0,6,58,16,30
2017,11,28,23,572,CLR,10.0,240,5.0,6,58,16,30
2017,11,29,0,572,CLR,10.0,240,7.0,6,58,16,30
2017,11,29,1,572,CLR,10.0,False,6.0,6,58,16,30
2017,11,29,2,572,CLR,10.0,False,3.0,6,58,16,30
2017,11,29,3,572,CLR,10.0,False,5.0,6,58,16,30
2017,11,29,4,572,CLR,10.0,False,5.0,6,58,16,30
2017,11,29,5,572,CLR,10.0,False,3.0,6,58,16,30
2017,11,29,6,572,FEW,10.0,260,13.0,6,58,16,30
2017,11,29,7,572,FEW,10.0,False,NaN,6,58,16,30
2017,11,29,8,572,BKN,7.0,False,3.0,6,58,16,30
2017,11,29,9,572,FEW,10.0,False,NaN,6,58,16,30
2017,11,29,10,572,CLR,10.0,False,5.0,6,58,16,30
2017,11,29,11,572,CLR,10.0,False,NaN,6,58,16,30
2017,11,29,12,572,CLR,10.0,300,6.0,6,58,16,30
2017,11,29,13,572,CLR,10.0,False,7.0,6,58,16,30
2017,11,29,14,572,CLR,10.0,False,9.0,6,58,16,30
2017,11,29,15,572,CLR,10.0,310,10.0,6,58,16,30
2017,11,29,16,572,CLR,10.0,False,10.0,6,58,16,30
2017,11,29,17,572,CLR,10.0,0,0.0,6,58,16,30
2017,11,29,18,572,CLR,10.0,0,0.0,6,58,16,30
2017,11,29,19,570,CLR,10.0,False,5.0,6,59,16,29
2017,11,29,20,570,CLR,10.0,False,5.0,6,59,16,29
2017,11,29,21,570,CLR,10.0,0,0.0,6,59,16,29
2017,11,29,22,570,CLR,10.0,False,6.0,6,59,16,29
2017,11,29,23,570,CLR,10.0,70,7.0,6,59,16,29
2017,11,30,0,570,CLR,10.0,False,8.0,6,59,16,29
2017,11,30,1,570,CLR,10.0,False,8.0,6,59,16,29
2017,11,30,2,570,CLR,10.0,False,6.0,6,59,16,29
2017,11,30,3,570,CLR,10.0,20,5.0,6,59,16,29
2017,11,30,4,570,CLR,10.0,0,0.0,6,59,16,29
2017,11,30,5,570,CLR,10.0,40,5.0,6,59,16,29
2017,11,30,6,570,CLR,10.0,60,6.0,6,59,16,29
2017,11,30,7,570,CLR,10.0,70,7.0,6,59,16,29
2017,11,30,8,570,CLR,10.0,90,8.0,6,59,16,29
2017,11,30,9,570,CLR,10.0,False,5.0,6,59,16,29
2017,11,30,10,570,BKN,10.0,70,3.0,6,59,16,29
2017,11,30,11,570,OVC,10.0,50,3.0,6,59,16,29
2017,11,30,12,570,FEW,10.0,40,3.0,6,59,16,29
2017,11,30,13,570,FEW,10.0,False,5.0,6,59,16,29
2017,11,30,14,570,BKN,10.0,False,3.0,6,59,16,29
2017,11,30,15,570,FEW,10.0,False,3.0,6,59,16,29
2017,11,30,16,570,CLR,10.0,90,3.0,6,59,16,29
2017,11,30,17,570,CLR,10.0,60,3.0,6,59,16,29
2017,11,30,18,570,CLR,10.0,170,3.0,6,59,16,29
2017,11,30,19,569,BKN,10.0,False,NaN,7,0,16,29
2017,11,30,20,569,SCT,10.0,0,0.0,7,0,16,29
2017,11,30,21,569,SCT,10.0,False,7.0,7,0,16,29
2017,11,30,22,569,OVC,10.0,False,3.0,7,0,16,29
2017,11,30,23,569,FEW,10.0,False,3.0,7,0,16,29
2017,12,1,0,569,BKN,10.0,0,0.0,7,0,16,29
2017,12,1,1,569,SCT,10.0,False,NaN,7,0,16,29
2017,12,1,2,569,FEW,10.0,False,7.0,7,0,16,29
2017,12,1,3,569,OVC,10.0,310,5.0,7,0,16,29
2017,12,1,4,569,CLR,10.0,False,5.0,7,0,16,29
2017,12,1,5,569,CLR,10.0,0,0.0,7,0,16,29
2017,12,1,6,569,CLR,10.0,0,0.0,7,0,16,29
2017,12,1,7,569,CLR,10.0,300,5.0,7,0,16,29
2017,12,1,8,569,CLR,10.0,300,7.0,7,0,16,29
2017,12,1,9,569,CLR,10.0,False,NaN,7,0,16,29
2017,12,1,10,569,CLR,10.0,10,7.0,7,0,16,29
2017,12,1,11,569,FEW,10.0,10,9.0,7,0,16,29
2017,12,1,12,569,CLR,10.0,False,5.0,7,0,16,29
2017,12,1,13,569,CLR,10.0,False,9.0,7,0,16,29
2017,12,1,14,569,CLR,10.0,310,9.0,7,0,16,29
2017,12,1,15,569,CLR,10.0,False,6.0,7,0,16,29
2017,12,1,16,569,CLR,10.0,False,5.0,7,0,16,29
2017,12,1,17,569,CLR,10.0,False,5.0,7,0,16,29
2017,12,1,18,569,CLR,10.0,340,9.0,7,0,16,29
2017,12,1,19,567,CLR,10.0,False,7.0,7,2,16,29
2017,12,1,20,567,CLR,10.0,10,8.0,7,2,16,29
2017,12,1,21,567,CLR,10.0,60,5.0,7,2,16,29
2017,12,1,22,567,CLR,10.0,False,6.0,7,2,16,29
2017,12,1,23,567,CLR,10.0,80,7.0,7,2,16,29
2017,12,2,0,567,CLR,10.0,60,6.0,7,2,16,29
2017,12,2,1,567,CLR,10.0,40,5.0,7,2,16,29
2017,12,2,2,567,CLR,10.0,20,5.0,7,2,16,29
2017,12,2,3,567,CLR,10.0,0,0.0,7,2,16,29
2017,12,2,4,567,CLR,10.0,False,3.0,7,2,16,29
2017,12,2,5,567,CLR,10.0,10,3.0,7,2,16,29
2017,12,2,6,567,CLR,10.0,0,0.0,7,2,16,29
2017,12,2,7,567,CLR,10.0,0,0.0,7,2,16,29
2017,12,2,8,567,CLR,10.0,50,5.0,7,2,16,29
2017,12,2,9,567,CLR,10.0,50,5.0,7,2,16,29
2017,12,2,10,567,CLR,10.0,50,5.0,7,2,16,29
2017,12,2,11,567,CLR,10.0,80,3.0,7,2,16,29
2017,12,2,12,567,CLR,10.0,False,3.0,7,2,16,29
2017,12,2,13,567,CLR,10.0,160,6.0,7,2,16,29
2017,12,2,14,567,CLR,10.0,False,3.0,7,2,16,29
2017,12,2,15,567,CLR,10.0,0,0.0,7,2,16,29
2017,12,2,16,567,CLR,10.0,50,3.0,7,2,16,29
2017,12,2,17,567,CLR,10.0,90,5.0,7,2,16,29
2017,12,2,18,567,CLR,10.0,130,3.0,7,2,16,29
2017,12,2,19,566,CLR,10.0,160,6.0,7,3,16,29
2017,12,2,20,566,CLR,10.0,False,5.0,7,3,16,29
2017,12,2,21,566,CLR,10.0,0,0.0,7,3,16,29
2017,12,2,22,566,FEW,10.0,0,0.0,7,3,16,29
2017,12,2,23,566,SCT,10.0,0,0.0,7,3,16,29
2017,12,3,0,566,FEW,10.0,30,3.0,7,3,16,29
2017,12,3,1,566,CLR,10.0,90,3.0,7,3,16,29
2017,12,3,2,566,SCT,10.0,60,5.0,7,3,16,29
2017,12,3,3,566,OVC,10.0,40,5.0,7,3,16,29
2017,12,3,4,566,OVC,10.0,0,0.0,7,3,16,29
2017,12,3,5,566,OVC,10.0,0,0.0,7,3,16,29
2017,12,3,6,566,OVC,10.0,0,0.0,7,3,16,29
2017,12,3,7,566,OVC,10.0,0,0.0,7,3,16,29
2017,12,3,8,566,OVC,10.0,0,0.0,7,3,16,29
2017,12,3,9,566,BKN,10.0,False,5.0,7,3,16,29
2017,12,3,10,566,OVC,10.0,False,5.0,7,3,16,29
2017,12,3,11,566,SCT,10.0,False,3.0,7,3,16,29
2017,12,3,12,566,BKN,10.0,50,3.0,7,3,16,29
2017,12,3,13,566,SCT,10.0,0,0.0,7,3,16,29
2017,12,3,14,566,OVC,9.0,0,0.0,7,3,16,29
2017,12,3,15,566,OVC,10.0,70,3.0,7,3,16,29
2017,12,3,16,566,FEW,10.0,False,3.0,7,3,16,29
2017,12,3,17,566,SCT,10.0,0,0.0,7,3,16,29
2017,12,3,18,566,BKN,10.0,0,0.0,7,3,16,29
2017,12,3,19,565,OVC,10.0,False,3.0,7,3,16,28
2017,12,3,20,565,BKN,10.0,30,3.0,7,3,16,28
2017,12,3,21,565,FEW,9.0,60,3.0,7,3,16,28
2017,12,3,22,565,CLR,9.0,0,0.0,7,3,16,28
2017,12,3,23,565,CLR,9.0,30,3.0,7,3,16,28
2017,12,4,0,565,CLR,8.0,0,0.0,7,3,16,28
2017,12,4,1,565,CLR,7.0,0,0.0,7,3,16,28
2017,12,4,2,565,CLR,4.0,0,0.0,7,3,16,28
2017,12,4,3,565,CLR,3.0,0,0.0,7,3,16,28
2017,12,4,4,565,CLR,4.0,30,3.0,7,3,16,28
2017,12,4,5,565,CLR,5.0,40,5.0,7,3,16,28
2017,12,4,6,565,CLR,7.0,30,3.0,7,3,16,28
2017,12,4,7,565,CLR,5.0,False,3.0,7,3,16,28
2017,12,4,8,565,CLR,7.0,70,3.0,7,3,16,28
2017,12,4,9,565,CLR,7.0,70,3.0,7,3,16,28
2017,12,4,10,565,CLR,7.0,False,5.0,7,3,16,28
2017,12,4,11,565,SCT,6.0,290,5.0,7,3,16,28
2017,12,4,12,565,BKN,6.0,290,5.0,7,3,16,28
2017,12,4,13,565,BKN,6.0,False,3.0,7,3,16,28
2017,12,4,14,565,FEW,7.0,70,6.0,7,3,16,28
2017,12,4,15,565,CLR,9.0,0,0.0,7,3,16,28
2017,12,4,16,565,FEW,10.0,140,8.0,7,3,16,28
2017,12,4,17,565,FEW,9.0,False,6.0,7,3,16,28
2017,12,4,18,565,BKN,10.0,160,3.0,7,3,16,28
2017,12,4,19,564,BKN,10.0,0,0.0,7,4,16,28
2017,12,4,20,564,BKN,10.0,False,NaN,7,4,16,28
2017,12,4,21,564,OVC,10.0,180,5.0,7,4,16,28
2017,12,4,22,564,FEW,10.0,170,10.0,7,4,16,28
2017,12,4,23,564,FEW,10.0,170,8.0,7,4,16,28
2017,12,5,0,564,FEW,10.0,False,NaN,7,4,16,28
2017,12,5,1,564,CLR,10.0,False,6.0,7,4,16,28
2017,12,5,2,564,FEW,10.0,170,5.0,7,4,16,28
2017,12,5,3,564,SCT,10.0,False,3.0,7,4,16,28
2017,12,5,4,564,CLR,10.0,170,11.0,7,4,16,28
2017,12,5,5,564,BKN,10.0,False,NaN,7,4,16,28
2017,12,5,6,564,SCT,10.0,False,6.0,7,4,16,28
2017,12,5,7,564,SCT,10.0,False,8.0,7,4,16,28
2017,12,5,8,564,OVC,10.0,False,8.0,7,4,16,28
2017,12,5,9,564,OVC,10.0,170,9.0,7,4,16,28
2017,12,5,10,564,OVC,10.0,False,5.0,7,4,16,28
2017,12,5,11,564,OVC,9.0,180,9.0,7,4,16,28
2017,12,5,12,564,SCT,9.0,False,NaN,7,4,16,28
2017,12,5,13,564,FEW,9.0,160,7.0,7,4,16,28
2017,12,5,14,564,SCT,9.0,170,7.0,7,4,16,28
2017,12,5,15,564,FEW,10.0,170,7.0,7,4,16,28
2017,12,5,16,564,SCT,10.0,160,6.0,7,4,16,28
2017,12,5,17,564,SCT,10.0,False,5.0,7,4,16,28
2017,12,5,18,564,SCT,5.0,False,5.0,7,4,16,28
2017,12,5,19,563,BKN,4.0,False,NaN,7,5,16,28
2017,12,5,20,563,BKN,1.75,False,5.0,7,5,16,28
2017,12,5,21,563,BKN,2.5,False,9.0,7,5,16,28
2017,12,5,22,563,FEW,6.0,False,6.0,7,5,16,28
2017,12,5,23,563,BKN,10.0,False,6.0,7,5,16,28
2017,12,6,0,563,OVC,10.0,False,11.0,7,5,16,28
2017,12,6,1,563,OVC,9.0,False,NaN,7,5,16,28
2017,12,6,2,563,SCT,10.0,False,6.0,7,5,16,28
2017,12,6,3,563,SCT,10.0,290,16.0,7,5,16,28
2017,12,6,4,563,BKN,10.0,False,NaN,7,5,16,28
2017,12,6,5,563,OVC,10.0,280,10.0,7,5,16,28
2017,12,6,6,563,OVC,10.0,280,9.0,7,5,16,28
2017,12,6,7,563,SCT,10.0,280,10.0,7,5,16,28
2017,12,6,8,563,CLR,10.0,270,14.0,7,5,16,28
2017,12,6,9,563,CLR,10.0,False,13.0,7,5,16,28
2017,12,6,10,563,CLR,10.0,False,NaN,7,5,16,28
2017,12,6,11,563,CLR,10.0,False,NaN,7,5,16,28
2017,12,6,12,563,CLR,10.0,False,6.0,7,5,16,28
2017,12,6,13,563,CLR,10.0,False,7.0,7,5,16,28
2017,12,6,14,563,CLR,10.0,280,6.0,7,5,16,28
2017,12,6,15,563,CLR,10.0,260,9.0,7,5,16,28
2017,12,6,16,563,CLR,10.0,False,13.0,7,5,16,28
2017,12,6,17,563,CLR,10.0,False,5.0,7,5,16,28
2017,12,6,18,563,CLR,10.0,False,7.0,7,5,16,28
2017,12,6,19,562,CLR,10.0,False,6.0,7,6,16,28
2017,12,6,20,562,CLR,10.0,False,3.0,7,6,16,28
2017,12,6,21,562,CLR,10.0,False,5.0,7,6,16,28
2017,12,6,22,562,CLR,10.0,False,7.0,7,6,16,28
2017,12,6,23,562,BKN,10.0,False,NaN,7,6,16,28
2017,12,7,0,562,OVC,10.0,False,10.0,7,6,16,28
2017,12,7,1,562,SCT,10.0,False,7.0,7,6,16,28
2017,12,7,2,562,CLR,10.0,False,NaN,7,6,16,28
2017,12,7,3,562,CLR,10.0,False,5.0,7,6,16,28
2017,12,7,4,562,CLR,10.0,False,5.0,7,6,16,28
2017,12,7,5,562,CLR,10.0,260,8.0,7,6,16,28
2017,12,7,6,562,CLR,10.0,260,6.0,7,6,16,28
2017,12,7,7,562,CLR,10.0,False,11.0,7,6,16,28
2017,12,7,8,562,CLR,10.0,0,0.0,7,6,16,28
2017,12,7,9,562,CLR,10.0,290,7.0,7,6,16,28
2017,12,7,10,562,CLR,10.0,280,14.0,7,6,16,28
2017,12,7,11,562,CLR,10.0,280,13.0,7,6,16,28
2017,12,7,12,562,CLR,10.0,False,10.0,7,6,16,28
2017,12,7,13,562,CLR,10.0,False,7.0,7,6,16,28
2017,12,7,14,562,CLR,10.0,False,7.0,7,6,16,28
2017,12,7,15,562,CLR,10.0,False,6.0,7,6,16,28
2017,12,7,16,562,CLR,10.0,260,3.0,7,6,16,28
2017,12,7,17,562,CLR,10.0,False,3.0,7,6,16,28
2017,12,7,18,562,FEW,10.0,False,5.0,7,6,16,28
2017,12,7,19,561,BKN,10.0,False,5.0,7,7,16,28
2017,12,7,20,561,BKN,10.0,False,NaN,7,7,16,28
2017,12,7,21,561,FEW,10.0,False,7.0,7,7,16,28
2017,12,7,22,561,SCT,10.0,0,0.0,7,7,16,28
2017,12,7,23,561,SCT,10.0,False,NaN,7,7,16,28
2017,12,8,0,561,CLR,10.0,False,NaN,7,7,16,28
2017,12,8,1,561,CLR,10.0,290,8.0,7,7,16,28
2017,12,8,2,561,CLR,10.0,False,6.0,7,7,16,28
2017,12,8,3,561,CLR,10.0,290,7.0,7,7,16,28
2017,12,8,4,561,CLR,10.0,280,8.0,7,7,16,28
2017,12,8,5,561,CLR,10.0,270,3.0,7,7,16,28
2017,12,8,6,561,CLR,10.0,False,5.0,7,7,16,28
2017,12,8,7,561,CLR,10.0,False,3.0,7,7,16,28
2017,12,8,8,561,CLR,10.0,False,3.0,7,7,16,28
2017,12,8,9,561,SCT,10.0,False,3.0,7,7,16,28
2017,12,8,10,561,FEW,10.0,False,6.0,7,7,16,28
2017,12,8,11,561,FEW,10.0,270,5.0,7,7,16,28
2017,12,8,12,561,CLR,10.0,0,0.0,7,7,16,28
2017,12,8,13,561,FEW,10.0,False,5.0,7,7,16,28
2017,12,8,14,561,CLR,10.0,False,5.0,7,7,16,28
2017,12,8,15,561,CLR,10.0,0,0.0,7,7,16,28
2017,12,8,16,561,CLR,10.0,280,3.0,7,7,16,28
2017,12,8,17,561,OVC,10.0,280,8.0,7,7,16,28
2017,12,8,18,561,BKN,10.0,0,0.0,7,7,16,28
2017,12,8,19,560,OVC,10.0,False,3.0,7,8,16,28
2017,12,8,20,560,SCT,10.0,280,10.0,7,8,16,28
2017,12,8,21,560,BKN,10.0,300,6.0,7,8,16,28
2017,12,8,22,560,OVC,10.0,260,10.0,7,8,16,28
2017,12,8,23,560,BKN,10.0,290,5.0,7,8,16,28
2017,12,9,0,560,OVC,10.0,0,0.0,7,8,16,28
2017,12,9,1,560,OVC,10.0,0,0.0,7,8,16,28
2017,12,9,2,560,OVC,10.0,False,3.0,7,8,16,28
2017,12,9,3,560,OVC,10.0,280,6.0,7,8,16,28
2017,12,9,4,560,OVC,10.0,0,0.0,7,8,16,28
2017,12,9,5,560,OVC,10.0,40,5.0,7,8,16,28
2017,12,9,6,560,OVC,10.0,40,6.0,7,8,16,28
2017,12,9,7,560,SCT,10.0,False,3.0,7,8,16,28
2017,12,9,8,560,FEW,7.0,60,7.0,7,8,16,28
2017,12,9,9,560,OVC,1.75,20,6.0,7,8,16,28
2017,12,9,10,560,VV,0.75,30,5.0,7,8,16,28
2017,12,9,11,560,FEW,0.5,False,5.0,7,8,16,28
2017,12,9,12,560,VV,0.25,60,5.0,7,8,16,28
2017,12,9,13,560,SCT,0.25,50,6.0,7,8,16,28
2017,12,9,14,560,SCT,0.5,False,7.0,7,8,16,28
2017,12,9,15,560,FEW,0.5,False,7.0,7,8,16,28
2017,12,9,16,560,OVC,1.25,360,8.0,7,8,16,28
2017,12,9,17,560,OVC,1.25,340,6.0,7,8,16,28
2017,12,9,18,560,OVC,1.5,False,3.0,7,8,16,28
2017,12,9,19,559,OVC,0.75,340,6.0,7,9,16,28
2017,12,9,20,559,OVC,1.25,False,NaN,7,9,16,28
2017,12,9,21,559,BKN,0.75,300,7.0,7,9,16,28
2017,12,9,22,559,BKN,2.0,0,0.0,7,9,16,28
2017,12,9,23,559,FEW,3.0,False,7.0,7,9,16,28
2017,12,10,0,559,FEW,3.0,False,5.0,7,9,16,28
2017,12,10,1,559,SCT,3.0,270,5.0,7,9,16,28
2017,12,10,2,559,FEW,4.0,0,0.0,7,9,16,28
2017,12,10,3,559,CLR,3.0,False,6.0,7,9,16,28
2017,12,10,4,559,CLR,4.0,290,7.0,7,9,16,28
2017,12,10,5,559,CLR,4.0,False,9.0,7,9,16,28
2017,12,10,6,559,CLR,5.0,270,7.0,7,9,16,28
2017,12,10,7,559,CLR,4.0,False,8.0,7,9,16,28
2017,12,10,8,559,CLR,5.0,270,8.0,7,9,16,28
2017,12,10,9,559,CLR,5.0,False,5.0,7,9,16,28
2017,12,10,10,559,CLR,6.0,False,6.0,7,9,16,28
2017,12,10,11,559,CLR,7.0,290,5.0,7,9,16,28
2017,12,10,12,559,CLR,9.0,False,NaN,7,9,16,28
2017,12,10,13,559,NaN,10.0,False,5.0,7,9,16,28
2017,12,10,14,559,SCT,10.0,False,NaN,7,9,16,28
2017,12,10,15,559,OVC,10.0,260,9.0,7,9,16,28
2017,12,10,16,559,SCT,10.0,250,11.0,7,9,16,28
2017,12,10,17,559,BKN,10.0,False,7.0,7,9,16,28
2017,12,10,18,559,CLR,10.0,False,5.0,7,9,16,28
2017,12,10,19,558,CLR,10.0,False,3.0,7,10,16,28
2017,12,10,20,558,CLR,10.0,False,10.0,7,10,16,28
2017,12,10,21,558,FEW,10.0,240,10.0,7,10,16,28
2017,12,10,22,558,BKN,10.0,False,6.0,7,10,16,28
2017,12,10,23,558,OVC,10.0,False,6.0,7,10,16,28
2017,12,11,0,558,OVC,10.0,False,5.0,7,10,16,28
2017,12,11,1,558,OVC,10.0,260,8.0,7,10,16,28
2017,12,11,2,558,BKN,10.0,False,9.0,7,10,16,28
2017,12,11,3,558,OVC,10.0,False,3.0,7,10,16,28
2017,12,11,4,558,FEW,10.0,False,8.0,7,10,16,28
2017,12,11,5,558,BKN,10.0,False,5.0,7,10,16,28
2017,12,11,6,558,OVC,10.0,False,NaN,7,10,16,28
2017,12,11,7,558,OVC,10.0,False,10.0,7,10,16,28
2017,12,11,8,558,CLR,10.0,False,3.0,7,10,16,28
2017,12,11,9,558,CLR,10.0,False,8.0,7,10,16,28
2017,12,11,10,558,CLR,10.0,280,7.0,7,10,16,28
2017,12,11,11,558,CLR,10.0,False,5.0,7,10,16,28
2017,12,11,12,558,CLR,10.0,310,5.0,7,10,16,28
2017,12,11,13,558,CLR,10.0,False,3.0,7,10,16,28
2017,12,11,14,558,CLR,10.0,300,5.0,7,10,16,28
2017,12,11,15,558,CLR,10.0,300,8.0,7,10,16,28
2017,12,11,16,558,CLR,10.0,0,0.0,7,10,16,28
2017,12,11,17,558,CLR,10.0,False,3.0,7,10,16,28
2017,12,11,18,558,CLR,10.0,260,7.0,7,10,16,28
2017,12,11,19,557,BKN,10.0,270,6.0,7,11,16,28
2017,12,11,20,557,OVC,10.0,0,0.0,7,11,16,28
2017,12,11,21,557,OVC,10.0,False,3.0,7,11,16,28
2017,12,11,22,557,OVC,10.0,False,5.0,7,11,16,28
2017,12,11,23,557,FEW,10.0,180,8.0,7,11,16,28
2017,12,12,0,557,BKN,10.0,False,5.0,7,11,16,28
2017,12,12,1,557,SCT,10.0,False,5.0,7,11,16,28
2017,12,12,2,557,BKN,10.0,160,6.0,7,11,16,28
